VisitID,Referrer,Day,Hour,Length_seconds,Length_pagecount
13566,URI_0,Wednesday,14,0,1
13567,URI_28,Wednesday,14,0,1
13568,URI_111,Wednesday,14,0,1
13569,URI_121,Wednesday,14,0,1
13570,URI_93,Wednesday,14,60,3
13571,URI_111,Wednesday,14,0,1
13572,URI_101,Wednesday,14,120,2
13573,URI_0,Wednesday,14,0,1
13574,URI_0,Wednesday,14,0,1
13575,URI_111,Wednesday,15,2460,29
13576,URI_111,Wednesday,14,0,2
13577,URI_45,Wednesday,14,0,1
13578,URI_0,Wednesday,14,0,1
13579,URI_44,Wednesday,14,0,1
13580,URI_80,Wednesday,14,480,3
13581,URI_42,Wednesday,14,120,3
13582,URI_45,Wednesday,14,0,1
13583,URI_30,Wednesday,14,0,3
13584,URI_51,Wednesday,14,420,3
13585,URI_0,Wednesday,14,0,2
13586,URI_0,Wednesday,14,60,3
13587,URI_9,Wednesday,14,0,1
13588,URI_111,Wednesday,14,180,6
13589,URI_42,Wednesday,15,2220,19
13590,URI_0,Wednesday,14,0,1
13591,URI_9,Wednesday,14,0,1
13592,URI_0,Wednesday,14,0,1
13593,URI_80,Wednesday,14,0,1
13594,URI_111,Wednesday,15,180,2
13595,URI_111,Wednesday,15,60,2
13596,URI_39,Wednesday,15,0,1
13597,URI_45,Wednesday,15,0,1
13598,URI_80,Wednesday,15,0,1
13599,URI_70,Wednesday,15,240,2
13600,URI_0,Wednesday,15,480,4
13601,URI_0,Wednesday,15,60,4
13602,URI_111,Wednesday,15,0,2
13603,URI_9,Wednesday,15,360,7
13604,URI_38,Wednesday,15,0,1
13605,URI_80,Wednesday,15,60,2
13606,URI_80,Wednesday,15,0,1
13607,URI_80,Wednesday,15,0,1
13608,URI_45,Wednesday,15,0,1
13609,URI_45,Wednesday,15,60,3
13610,URI_0,Wednesday,15,120,4
13611,URI_80,Wednesday,15,0,1
13612,URI_42,Wednesday,15,0,1
13613,URI_0,Wednesday,15,0,1
13614,URI_111,Wednesday,15,0,2
13615,URI_42,Wednesday,15,0,1
13616,URI_42,Wednesday,15,0,1
13617,URI_0,Wednesday,15,0,1
13618,URI_38,Wednesday,15,0,1
13619,URI_42,Wednesday,15,0,2
13620,URI_0,Wednesday,15,0,2
13621,URI_42,Wednesday,15,0,1
13622,URI_45,Wednesday,15,0,1
13623,URI_80,Wednesday,15,0,1
13624,URI_0,Wednesday,15,0,1
13625,URI_111,Wednesday,15,300,3
13626,URI_39,Wednesday,15,0,1
13627,URI_42,Wednesday,15,0,1
13628,URI_111,Wednesday,15,0,1
13629,URI_0,Wednesday,15,0,1
13630,URI_42,Wednesday,15,0,1
13631,URI_0,Wednesday,15,360,2
13632,URI_100,Wednesday,15,60,2
13633,URI_80,Wednesday,15,0,1
13634,URI_119,Wednesday,15,0,1
13635,URI_44,Wednesday,15,0,1
13636,URI_0,Wednesday,15,0,1
13637,URI_111,Wednesday,15,0,1
13638,URI_80,Wednesday,15,0,1
13641,URI_0,Wednesday,15,0,1
13642,URI_45,Wednesday,15,0,1
13643,URI_120,Wednesday,15,240,4
13644,URI_80,Wednesday,15,0,1
13645,URI_80,Wednesday,15,0,1
13646,URI_0,Wednesday,16,300,5
13647,URI_80,Wednesday,15,0,1
13648,URI_38,Wednesday,16,0,1
13649,URI_0,Wednesday,16,0,1
13650,URI_0,Wednesday,16,0,1
13651,URI_119,Wednesday,16,0,1
13653,URI_0,Wednesday,16,0,1
13654,URI_42,Wednesday,16,0,1
13655,URI_138,Wednesday,16,0,1
13656,URI_111,Wednesday,16,0,1
13657,URI_39,Wednesday,16,0,1
13658,URI_0,Wednesday,16,0,1
13659,URI_111,Wednesday,16,180,3
13660,URI_138,Wednesday,16,0,1
13661,URI_38,Wednesday,16,0,1
13662,URI_45,Wednesday,16,0,1
13663,URI_38,Wednesday,16,0,1
13664,URI_9,Wednesday,16,0,1
13665,URI_111,Wednesday,16,420,10
13666,URI_100,Wednesday,16,300,7
13667,URI_78,Wednesday,16,0,2
13668,URI_80,Wednesday,16,0,1
13669,URI_42,Wednesday,16,300,3
13670,URI_80,Wednesday,16,0,1
13671,URI_80,Wednesday,16,0,1
13672,URI_42,Wednesday,16,120,4
13673,URI_0,Wednesday,16,0,1
13674,URI_80,Wednesday,16,0,1
13675,URI_51,Wednesday,16,0,1
13676,URI_44,Wednesday,16,0,1
13677,URI_0,Wednesday,16,0,1
13678,URI_0,Wednesday,16,0,1
13679,URI_39,Wednesday,16,60,4
13680,URI_39,Wednesday,16,0,2
13681,URI_0,Wednesday,16,0,1
13682,URI_119,Wednesday,16,0,1
13683,URI_0,Wednesday,16,0,1
13684,URI_111,Wednesday,16,0,1
13685,URI_0,Wednesday,16,360,5
13686,URI_111,Wednesday,16,60,3
13687,URI_0,Wednesday,16,0,1
13688,URI_39,Wednesday,16,120,3
13690,URI_20,Wednesday,16,0,1
13691,URI_0,Wednesday,16,0,1
13692,URI_111,Wednesday,16,0,1
13693,URI_34,Wednesday,17,420,2
13694,URI_42,Wednesday,17,0,1
13695,URI_0,Wednesday,17,0,1
13696,URI_111,Wednesday,17,180,7
13697,URI_38,Wednesday,17,0,1
13698,URI_132,Wednesday,17,0,1
13699,URI_0,Wednesday,17,60,3
13700,URI_0,Wednesday,17,0,1
13701,URI_0,Wednesday,17,120,7
13702,URI_80,Wednesday,17,0,1
13703,URI_0,Wednesday,17,0,1
13704,URI_80,Wednesday,17,0,1
13705,URI_39,Wednesday,17,180,3
13706,URI_42,Wednesday,17,0,1
13707,URI_54,Wednesday,17,0,2
13708,URI_89,Wednesday,17,0,1
13709,URI_39,Wednesday,17,0,1
13710,URI_0,Wednesday,17,0,2
13711,URI_45,Wednesday,17,0,1
13712,URI_131,Wednesday,17,0,3
13713,URI_45,Wednesday,17,0,1
13714,URI_38,Wednesday,17,0,1
13715,URI_111,Wednesday,17,120,3
13716,URI_80,Wednesday,17,0,1
13717,URI_9,Wednesday,17,480,6
13718,URI_42,Wednesday,17,120,3
13719,URI_0,Wednesday,17,0,1
13720,URI_80,Wednesday,17,60,2
13721,URI_80,Wednesday,17,0,1
13722,URI_0,Wednesday,17,60,2
13723,URI_80,Wednesday,17,0,1
13724,URI_37,Wednesday,17,480,4
13725,URI_80,Wednesday,17,0,1
13726,URI_42,Wednesday,17,180,6
13727,URI_45,Wednesday,17,0,1
13728,URI_0,Wednesday,17,0,1
13729,URI_0,Wednesday,17,60,2
13730,URI_9,Wednesday,18,120,3
13731,URI_45,Wednesday,18,0,1
13732,URI_0,Wednesday,18,0,1
13733,URI_45,Wednesday,18,0,1
13734,URI_111,Wednesday,18,0,1
13735,URI_45,Wednesday,18,120,2
13736,URI_0,Wednesday,18,60,5
13737,URI_45,Wednesday,18,0,1
13738,URI_0,Wednesday,18,0,1
13739,URI_80,Wednesday,18,0,1
13740,URI_15,Wednesday,18,60,2
13741,URI_0,Wednesday,18,0,1
13742,URI_0,Wednesday,18,0,4
13743,URI_119,Wednesday,18,0,1
13744,URI_80,Wednesday,18,0,1
13745,URI_80,Wednesday,18,0,1
13746,URI_100,Wednesday,18,120,5
13747,URI_45,Wednesday,18,180,2
13748,URI_111,Wednesday,18,60,2
13749,URI_111,Wednesday,18,360,4
13750,URI_118,Wednesday,18,0,1
13751,URI_0,Wednesday,18,0,1
13752,URI_42,Wednesday,18,0,1
13753,URI_100,Wednesday,18,60,2
13754,URI_111,Wednesday,18,0,2
13755,URI_80,Wednesday,18,0,1
13756,URI_0,Wednesday,18,180,2
13757,URI_80,Wednesday,18,0,1
13758,URI_0,Wednesday,18,0,1
13759,URI_38,Wednesday,18,0,1
13760,URI_45,Wednesday,18,0,1
13761,URI_111,Wednesday,18,60,2
13762,URI_45,Wednesday,18,0,1
13763,URI_45,Wednesday,18,0,1
13764,URI_42,Wednesday,18,180,4
13765,URI_39,Wednesday,18,240,8
13766,URI_16,Wednesday,18,0,1
13767,URI_23,Wednesday,18,360,4
13768,URI_0,Wednesday,19,720,2
13769,URI_44,Wednesday,18,60,2
13770,URI_45,Wednesday,18,0,1
13772,URI_80,Wednesday,18,0,1
13773,URI_80,Wednesday,18,0,1
13774,URI_111,Wednesday,19,60,2
13775,URI_42,Wednesday,19,0,1
13776,URI_80,Wednesday,19,0,1
13777,URI_44,Wednesday,19,0,1
13778,URI_42,Wednesday,19,360,2
13779,URI_0,Wednesday,19,840,13
13780,URI_39,Wednesday,19,120,3
13781,URI_42,Wednesday,19,0,1
13782,URI_39,Wednesday,19,0,1
13783,URI_42,Wednesday,19,180,5
13784,URI_54,Wednesday,19,0,1
13785,URI_68,Wednesday,19,0,2
13786,URI_111,Wednesday,19,180,5
13787,URI_80,Wednesday,19,0,1
13788,URI_80,Wednesday,19,0,1
13789,URI_80,Wednesday,19,0,1
13790,URI_44,Wednesday,19,0,1
13791,URI_45,Wednesday,19,0,1
13792,URI_51,Wednesday,19,0,1
13793,URI_138,Wednesday,19,60,3
13794,URI_28,Wednesday,19,60,2
13795,URI_51,Wednesday,19,0,1
13796,URI_132,Wednesday,19,0,1
13798,URI_80,Wednesday,19,0,1
13799,URI_39,Wednesday,19,0,2
13800,URI_0,Wednesday,19,0,1
13801,URI_20,Wednesday,19,0,1
13802,URI_53,Wednesday,19,120,3
13803,URI_38,Wednesday,19,600,6
13804,URI_45,Wednesday,19,0,1
13805,URI_39,Wednesday,19,0,1
13806,URI_0,Wednesday,19,60,4
13807,URI_39,Wednesday,20,540,5
13809,URI_0,Wednesday,20,840,11
13811,URI_38,Wednesday,20,0,1
13812,URI_45,Wednesday,20,0,1
13813,URI_111,Wednesday,20,0,1
13814,URI_20,Wednesday,20,0,1
13815,URI_89,Wednesday,20,0,1
13816,URI_9,Wednesday,20,0,2
13817,URI_38,Wednesday,20,0,1
13818,URI_39,Wednesday,20,660,7
13819,URI_138,Wednesday,20,0,1
13820,URI_89,Wednesday,20,0,1
13821,URI_104,Wednesday,20,360,4
13822,URI_39,Wednesday,20,0,1
13823,URI_38,Wednesday,20,0,1
13824,URI_80,Wednesday,20,0,1
13825,URI_80,Wednesday,20,0,1
13826,URI_76,Wednesday,20,420,6
13827,URI_0,Wednesday,20,0,1
13828,URI_0,Wednesday,20,60,2
13829,URI_20,Wednesday,20,0,1
13830,URI_111,Wednesday,20,0,1
13831,URI_45,Wednesday,20,0,1
13833,URI_38,Wednesday,20,300,3
13834,URI_80,Wednesday,20,0,1
13835,URI_111,Wednesday,20,0,1
13836,URI_9,Wednesday,20,120,5
13837,URI_42,Wednesday,20,60,2
13838,URI_0,Wednesday,20,0,1
13840,URI_83,Wednesday,21,0,1
13841,URI_111,Wednesday,21,0,1
13842,URI_45,Wednesday,21,0,1
13843,URI_93,Wednesday,21,720,10
13844,URI_51,Wednesday,21,0,2
13845,URI_0,Wednesday,21,0,1
13846,URI_138,Wednesday,21,60,4
13847,URI_45,Wednesday,21,0,2
13848,URI_45,Wednesday,21,0,1
13849,URI_45,Wednesday,21,0,1
13850,URI_0,Wednesday,21,660,6
13851,URI_80,Wednesday,21,60,2
13852,URI_0,Wednesday,21,60,3
13853,URI_132,Wednesday,21,0,1
13854,URI_45,Wednesday,21,0,1
13855,URI_9,Wednesday,21,0,1
13856,URI_9,Wednesday,21,0,1
13857,URI_111,Wednesday,21,60,2
13858,URI_136,Wednesday,21,0,2
13859,URI_0,Wednesday,21,180,3
13860,URI_80,Wednesday,21,0,1
13861,URI_42,Wednesday,21,60,4
13862,URI_0,Wednesday,21,0,1
13863,URI_111,Wednesday,22,420,8
13864,URI_45,Wednesday,22,900,8
13866,URI_44,Wednesday,22,1020,8
13867,URI_121,Wednesday,22,0,1
13868,URI_80,Wednesday,22,0,1
13869,URI_9,Wednesday,22,0,1
13870,URI_15,Wednesday,22,0,1
13871,URI_93,Wednesday,22,180,9
13872,URI_0,Wednesday,22,60,3
13873,URI_41,Wednesday,22,120,3
13874,URI_42,Wednesday,22,0,1
13875,URI_80,Wednesday,22,0,1
13876,URI_0,Wednesday,22,540,3
13877,URI_39,Wednesday,22,0,1
13878,URI_111,Wednesday,22,480,9
13879,URI_132,Wednesday,22,240,2
13880,URI_0,Wednesday,22,0,1
13881,URI_30,Wednesday,22,1500,6
13882,URI_111,Wednesday,22,0,2
13884,URI_42,Wednesday,22,1440,11
13885,URI_45,Wednesday,22,0,1
13887,URI_9,Wednesday,22,240,6
13888,URI_45,Wednesday,22,0,1
13889,URI_38,Wednesday,22,0,1
13890,URI_9,Wednesday,22,0,1
13891,URI_111,Wednesday,23,180,3
13892,URI_0,Wednesday,23,420,5
13893,URI_45,Wednesday,23,0,1
13894,URI_80,Wednesday,23,0,1
13895,URI_0,Wednesday,23,0,1
13896,URI_111,Wednesday,23,60,2
13897,URI_80,Wednesday,23,0,1
13898,URI_102,Wednesday,23,60,2
13899,URI_80,Wednesday,23,0,1
13900,URI_41,Wednesday,23,840,11
13901,URI_0,Wednesday,23,240,2
13902,URI_80,Wednesday,23,480,5
13903,URI_42,Wednesday,23,0,1
13904,URI_0,Thursday,0,0,1
13905,URI_131,Thursday,0,780,7
13906,URI_0,Thursday,0,0,1
13907,URI_0,Thursday,0,1140,2
13908,URI_80,Thursday,0,360,4
13909,URI_53,Thursday,0,0,1
13910,URI_0,Thursday,0,180,4
13911,URI_0,Thursday,0,0,1
13912,URI_0,Thursday,0,0,1
13913,URI_38,Thursday,0,0,1
13914,URI_137,Thursday,0,0,1
13915,URI_111,Thursday,0,120,3
13916,URI_45,Thursday,0,0,1
13917,URI_80,Thursday,1,0,1
13918,URI_0,Thursday,2,0,1
13919,URI_111,Thursday,2,0,1
13920,URI_9,Thursday,3,120,3
13921,URI_42,Thursday,3,120,3
13922,URI_111,Thursday,4,960,4
13923,URI_111,Thursday,4,0,1
13924,URI_0,Thursday,6,540,8
13925,URI_0,Thursday,6,0,1
13926,URI_0,Thursday,6,180,5
13927,URI_0,Thursday,6,720,10
13928,URI_80,Thursday,6,0,1
13929,URI_38,Thursday,6,120,4
13930,URI_45,Thursday,6,60,4
13931,URI_38,Thursday,6,0,1
13932,URI_93,Thursday,7,0,1
13933,URI_111,Thursday,7,180,4
13935,URI_111,Thursday,7,0,1
13936,URI_15,Thursday,7,60,2
13937,URI_42,Thursday,7,180,3
13938,URI_30,Thursday,7,660,4
13939,URI_5,Thursday,7,240,6
13940,URI_0,Thursday,7,180,3
13941,URI_0,Thursday,7,180,5
13942,URI_80,Thursday,7,60,2
13943,URI_0,Thursday,7,0,1
13944,URI_0,Thursday,7,0,1
13945,URI_9,Thursday,7,120,6
13946,URI_42,Thursday,7,0,1
13947,URI_80,Thursday,7,0,1
13948,URI_42,Thursday,8,0,1
13949,URI_42,Thursday,8,360,3
13950,URI_0,Thursday,8,0,1
13951,URI_45,Thursday,8,0,1
13952,URI_0,Thursday,8,0,1
13953,URI_0,Thursday,8,0,1
13954,URI_5,Thursday,8,120,4
13955,URI_80,Thursday,8,0,1
13956,URI_0,Thursday,8,0,1
13957,URI_44,Thursday,8,0,1
13958,URI_38,Thursday,8,0,1
13959,URI_111,Thursday,8,0,1
13960,URI_42,Thursday,8,0,2
13961,URI_45,Thursday,8,300,10
13962,URI_42,Thursday,8,240,4
13963,URI_0,Thursday,8,0,1
13964,URI_0,Thursday,8,0,1
13965,URI_100,Thursday,8,120,3
13966,URI_45,Thursday,8,180,7
13967,URI_0,Thursday,8,0,1
13968,URI_0,Thursday,8,120,3
13969,URI_42,Thursday,8,0,1
13970,URI_100,Thursday,8,0,1
13971,URI_45,Thursday,8,0,1
13972,URI_100,Thursday,8,300,4
13973,URI_111,Thursday,8,60,2
13974,URI_0,Thursday,8,0,2
13975,URI_80,Thursday,8,0,1
13976,URI_0,Thursday,8,0,1
13977,URI_101,Thursday,8,60,2
13978,URI_0,Thursday,8,60,4
13979,URI_138,Thursday,8,0,1
13980,URI_42,Thursday,8,60,2
13981,URI_0,Thursday,8,0,3
13982,URI_0,Thursday,8,0,1
13983,URI_80,Thursday,8,0,1
13984,URI_111,Thursday,8,0,1
13985,URI_44,Thursday,8,0,1
13986,URI_73,Thursday,8,0,1
13987,URI_0,Thursday,9,0,1
13988,URI_0,Thursday,9,0,1
13989,URI_38,Thursday,9,0,1
13990,URI_0,Thursday,9,0,1
13991,URI_9,Thursday,9,0,1
13992,URI_111,Thursday,9,1500,3
13993,URI_0,Thursday,9,120,3
13994,URI_45,Thursday,9,0,1
13995,URI_42,Thursday,9,0,1
13996,URI_0,Thursday,9,0,2
13997,URI_20,Thursday,9,0,2
13998,URI_68,Thursday,9,0,2
13999,URI_111,Thursday,9,60,2
14000,URI_41,Thursday,9,1260,12
14001,URI_4,Thursday,9,0,1
14002,URI_80,Thursday,9,0,1
14003,URI_80,Thursday,9,60,2
14004,URI_0,Thursday,9,0,1
14005,URI_0,Thursday,9,420,6
14006,URI_0,Thursday,9,0,1
14007,URI_111,Thursday,10,2220,24
14008,URI_4,Thursday,10,1560,10
14009,URI_0,Thursday,9,0,1
14010,URI_9,Thursday,9,0,1
14011,URI_45,Thursday,9,0,1
14012,URI_0,Thursday,9,60,6
14013,URI_68,Thursday,9,60,2
14014,URI_0,Thursday,9,0,1
14015,URI_111,Thursday,9,0,1
14016,URI_111,Thursday,9,0,1
14017,URI_0,Thursday,9,120,3
14018,URI_0,Thursday,9,0,1
14019,URI_111,Thursday,9,0,1
14020,URI_138,Thursday,9,0,1
14021,URI_0,Thursday,9,0,1
14022,URI_42,Thursday,9,0,4
14023,URI_111,Thursday,9,0,1
14024,URI_111,Thursday,9,0,1
14025,URI_0,Thursday,10,1740,4
14026,URI_0,Thursday,9,0,1
14027,URI_80,Thursday,9,0,1
14028,URI_42,Thursday,10,480,6
14029,URI_111,Thursday,9,0,1
14030,URI_80,Thursday,10,420,3
14031,URI_0,Thursday,10,60,3
14032,URI_5,Thursday,10,60,3
14033,URI_0,Thursday,10,120,4
14034,URI_0,Thursday,10,720,7
14035,URI_45,Thursday,10,0,1
14036,URI_100,Thursday,10,660,4
14037,URI_0,Thursday,10,240,3
14039,URI_0,Thursday,10,0,1
14040,URI_0,Thursday,10,0,1
14041,URI_0,Thursday,10,240,4
14042,URI_0,Thursday,10,0,1
14043,URI_45,Thursday,10,0,1
14044,URI_100,Thursday,10,0,1
14045,URI_80,Thursday,10,0,1
14046,URI_132,Thursday,10,0,1
14047,URI_0,Thursday,10,60,2
14048,URI_9,Thursday,10,60,2
14049,URI_9,Thursday,10,660,16
14050,URI_32,Thursday,10,60,2
14051,URI_0,Thursday,10,0,2
14052,URI_101,Thursday,10,0,1
14053,URI_45,Thursday,10,60,4
14054,URI_42,Thursday,10,300,4
14055,URI_0,Thursday,10,0,1
14056,URI_80,Thursday,10,0,1
14057,URI_0,Thursday,10,660,5
14058,URI_0,Thursday,10,0,2
14059,URI_45,Thursday,10,0,1
14061,URI_42,Thursday,10,0,1
14062,URI_34,Thursday,10,60,2
14063,URI_0,Thursday,10,0,1
14064,URI_45,Thursday,10,600,4
14065,URI_0,Thursday,11,1140,5
14066,URI_42,Thursday,10,360,4
14067,URI_100,Thursday,10,0,1
14068,URI_0,Thursday,11,900,4
14069,URI_0,Thursday,11,1320,5
14070,URI_138,Thursday,11,0,1
14071,URI_42,Thursday,11,0,1
14072,URI_111,Thursday,11,60,2
14073,URI_0,Thursday,11,0,1
14074,URI_80,Thursday,11,0,1
14075,URI_0,Thursday,11,0,1
14077,URI_37,Thursday,11,0,1
14078,URI_45,Thursday,11,120,3
14079,URI_0,Thursday,11,0,1
14080,URI_100,Thursday,11,180,3
14081,URI_45,Thursday,11,0,1
14082,URI_80,Thursday,11,0,1
14083,URI_45,Thursday,11,60,2
14084,URI_83,Thursday,11,0,1
14085,URI_9,Thursday,11,0,1
14086,URI_111,Thursday,11,60,2
14087,URI_9,Thursday,11,300,6
14088,URI_83,Thursday,11,0,1
14089,URI_111,Thursday,11,60,2
14090,URI_132,Thursday,11,0,1
14091,URI_80,Thursday,11,0,1
14092,URI_42,Thursday,11,0,2
14093,URI_0,Thursday,11,0,1
14094,URI_41,Thursday,11,180,6
14095,URI_93,Thursday,11,0,2
14096,URI_5,Thursday,11,180,3
14097,URI_42,Thursday,11,120,2
14098,URI_38,Thursday,11,0,1
14099,URI_42,Thursday,11,120,3
14100,URI_111,Thursday,11,0,1
14101,URI_42,Thursday,11,960,16
14102,URI_38,Thursday,11,120,3
14103,URI_0,Thursday,11,0,3
14104,URI_80,Thursday,11,0,1
14105,URI_45,Thursday,11,0,1
14106,URI_0,Thursday,11,0,2
14107,URI_42,Thursday,11,0,1
14108,URI_111,Thursday,11,360,5
14109,URI_45,Thursday,11,0,1
14110,URI_9,Thursday,11,120,3
14111,URI_38,Thursday,11,60,3
14112,URI_42,Thursday,11,180,4
14113,URI_5,Thursday,12,540,6
14114,URI_39,Thursday,11,0,2
14115,URI_138,Thursday,11,0,1
14116,URI_38,Thursday,11,120,3
14117,URI_2,Thursday,11,120,4
14118,URI_0,Thursday,12,300,3
14120,URI_0,Thursday,12,120,4
14121,URI_9,Thursday,11,0,2
14122,URI_0,Thursday,12,0,1
14124,URI_20,Thursday,12,0,1
14125,URI_0,Thursday,12,180,3
14126,URI_101,Thursday,12,0,1
14127,URI_0,Thursday,12,60,2
14128,URI_111,Thursday,12,0,1
14129,URI_111,Thursday,12,0,1
14130,URI_111,Thursday,12,0,1
14131,URI_111,Thursday,12,0,1
14132,URI_42,Thursday,12,0,1
14133,URI_34,Thursday,12,0,1
14134,URI_45,Thursday,12,0,1
14135,URI_42,Thursday,12,180,3
14136,URI_80,Thursday,12,0,1
14137,URI_0,Thursday,12,1320,20
14138,URI_42,Thursday,12,300,3
14139,URI_42,Thursday,12,180,4
14140,URI_42,Thursday,12,180,4
14141,URI_80,Thursday,12,0,1
14142,URI_42,Thursday,12,360,7
14143,URI_44,Thursday,12,0,1
14144,URI_38,Thursday,12,300,3
14145,URI_0,Thursday,12,360,6
14146,URI_42,Thursday,12,540,9
14147,URI_45,Thursday,12,600,7
14148,URI_80,Thursday,12,0,1
14149,URI_39,Thursday,12,60,3
14150,URI_42,Thursday,12,0,1
14151,URI_80,Thursday,12,0,1
14152,URI_80,Thursday,12,60,5
14153,URI_9,Thursday,12,0,1
14154,URI_80,Thursday,12,0,1
14155,URI_100,Thursday,12,240,3
14156,URI_0,Thursday,12,0,3
14157,URI_42,Thursday,12,0,1
14158,URI_80,Thursday,12,0,1
14159,URI_80,Thursday,12,0,1
14160,URI_9,Thursday,12,0,2
14161,URI_42,Thursday,12,300,4
14162,URI_0,Thursday,12,0,1
14163,URI_9,Thursday,12,120,4
14164,URI_42,Thursday,12,180,2
14165,URI_0,Thursday,12,0,1
14166,URI_45,Thursday,12,0,1
14167,URI_0,Thursday,12,0,1
14168,URI_111,Thursday,12,60,2
14169,URI_78,Thursday,12,0,1
14170,URI_9,Thursday,12,120,3
14171,URI_0,Thursday,12,600,4
14172,URI_42,Thursday,12,0,1
14173,URI_42,Thursday,12,0,1
14174,URI_34,Thursday,12,60,2
14176,URI_38,Thursday,12,360,3
14177,URI_47,Thursday,12,0,1
14178,URI_47,Thursday,12,0,2
14179,URI_80,Thursday,12,0,1
14180,URI_42,Thursday,12,120,3
14181,URI_0,Thursday,12,0,1
14182,URI_0,Thursday,12,0,1
14183,URI_119,Thursday,12,0,1
14184,URI_80,Thursday,12,0,1
14185,URI_100,Thursday,12,0,1
14186,URI_0,Thursday,13,720,5
14187,URI_42,Thursday,12,60,3
14188,URI_45,Thursday,12,0,1
14189,URI_9,Thursday,12,0,1
14190,URI_45,Thursday,12,0,1
14191,URI_0,Thursday,12,0,1
14192,URI_0,Thursday,13,120,5
14193,URI_42,Thursday,12,0,1
14194,URI_34,Thursday,12,0,2
14195,URI_0,Thursday,13,0,1
14196,URI_80,Thursday,13,0,1
14198,URI_0,Thursday,13,120,3
14199,URI_42,Thursday,13,0,1
14200,URI_0,Thursday,13,120,4
14201,URI_45,Thursday,13,0,1
14202,URI_0,Thursday,13,0,2
14203,URI_111,Thursday,13,0,1
14204,URI_111,Thursday,13,60,2
14205,URI_111,Thursday,13,0,1
14206,URI_119,Thursday,13,0,1
14207,URI_111,Thursday,13,180,5
14208,URI_0,Thursday,13,0,1
14209,URI_39,Thursday,13,120,3
14210,URI_42,Thursday,13,0,2
14211,URI_9,Thursday,13,0,2
14212,URI_0,Thursday,13,1020,10
14213,URI_0,Thursday,13,0,1
14214,URI_45,Thursday,13,0,1
14215,URI_93,Thursday,13,780,12
14216,URI_9,Thursday,13,660,14
14217,URI_0,Thursday,13,0,1
14218,URI_0,Thursday,13,120,6
14219,URI_42,Thursday,13,0,1
14220,URI_45,Thursday,13,0,1
14221,URI_0,Thursday,13,0,1
14222,URI_0,Thursday,13,0,1
14223,URI_119,Thursday,13,240,3
14224,URI_0,Thursday,13,0,1
14225,URI_0,Thursday,13,300,4
14226,URI_9,Thursday,13,1140,14
14227,URI_9,Thursday,13,60,2
14228,URI_9,Thursday,13,0,4
14229,URI_45,Thursday,13,600,5
14230,URI_39,Thursday,13,60,2
14231,URI_88,Thursday,13,0,1
14232,URI_70,Thursday,14,1740,11
14233,URI_138,Thursday,13,240,4
14234,URI_119,Thursday,13,0,1
14235,URI_45,Thursday,13,0,1
14236,URI_42,Thursday,13,120,4
14237,URI_45,Thursday,13,0,1
14238,URI_0,Thursday,13,0,1
14239,URI_80,Thursday,13,120,2
14240,URI_111,Thursday,13,540,7
14241,URI_9,Thursday,13,0,1
14242,URI_0,Thursday,13,0,1
14243,URI_0,Thursday,13,180,4
14245,URI_91,Thursday,13,0,1
14246,URI_111,Thursday,13,0,4
14247,URI_80,Thursday,14,60,2
14248,URI_30,Thursday,14,0,1
14249,URI_100,Thursday,14,0,1
14250,URI_38,Thursday,14,0,1
14251,URI_0,Thursday,14,0,1
14252,URI_138,Thursday,14,60,2
14253,URI_80,Thursday,14,0,1
14254,URI_80,Thursday,14,0,1
14255,URI_45,Thursday,14,0,2
14256,URI_0,Thursday,14,0,2
14257,URI_0,Thursday,14,0,1
14258,URI_0,Thursday,14,420,6
14259,URI_80,Thursday,14,0,1
14260,URI_9,Thursday,14,0,2
14261,URI_0,Thursday,14,660,6
14262,URI_53,Thursday,14,0,3
14263,URI_0,Thursday,14,0,2
14264,URI_80,Thursday,14,0,1
14265,URI_0,Thursday,14,240,4
14266,URI_9,Thursday,14,60,4
14267,URI_0,Thursday,14,0,1
14269,URI_5,Thursday,14,60,2
14270,URI_42,Thursday,14,60,3
14271,URI_131,Thursday,14,420,5
14272,URI_9,Thursday,14,0,1
14273,URI_0,Thursday,14,240,3
14274,URI_39,Thursday,14,0,1
14275,URI_100,Thursday,14,0,1
14276,URI_111,Thursday,14,0,1
14277,URI_42,Thursday,14,0,1
14278,URI_80,Thursday,14,0,1
14279,URI_80,Thursday,14,0,1
14280,URI_80,Thursday,14,0,1
14281,URI_0,Thursday,14,0,1
14282,URI_132,Thursday,14,0,1
14283,URI_45,Thursday,14,120,2
14284,URI_45,Thursday,14,240,2
14285,URI_0,Thursday,14,300,4
14286,URI_39,Thursday,14,60,2
14287,URI_42,Thursday,14,0,2
14288,URI_80,Thursday,14,420,3
14289,URI_89,Thursday,14,0,1
14290,URI_0,Thursday,14,300,4
14291,URI_111,Thursday,14,300,5
14292,URI_0,Thursday,14,0,1
14293,URI_100,Thursday,15,2100,12
14294,URI_80,Thursday,14,0,2
14295,URI_0,Thursday,14,120,3
14296,URI_39,Thursday,15,240,2
14297,URI_0,Thursday,14,60,2
14298,URI_45,Thursday,15,0,1
14299,URI_80,Thursday,15,60,5
14300,URI_45,Thursday,15,0,2
14301,URI_80,Thursday,15,0,1
14302,URI_42,Thursday,15,0,1
14303,URI_39,Thursday,15,300,4
14304,URI_44,Thursday,15,0,1
14305,URI_15,Thursday,15,0,1
